category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
theft-from-the-person,Force,"{'latitude': '51.513753', 'street': {'id': 1678851, 'name': 'On or near Shelton Street'}, 'longitude': '-0.125331'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",e569580d3da9ecccbfeb9b3e9707f4b795d8024a20eff3b112991c18c9605794,107895673,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509251', 'street': {'id': 1677545, 'name': ""On or near St James's Market""}, 'longitude': '-0.133398'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d34c17a244d240da72ddaaeeaef7e7fd38b81cb52d6832b00ecf7e555f0852b6,107899749,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513753', 'street': {'id': 1678851, 'name': 'On or near Shelton Street'}, 'longitude': '-0.125331'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",b2e8e9e1d631d59c8fd05cc1a388b65557a302a3b39941042fa197bf7c0e9d65,107895800,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",1f78e9d86bcd0be3bb2d0a3d6617527668b9a969901dbdf94555976e16c72f9d,107896362,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513918', 'street': {'id': 1675663, 'name': 'On or near Blenheim Street'}, 'longitude': '-0.146986'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",a406208f299524834c8b7cbf1645f4eae909315af11ad91d03890005f734b560,107896587,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516295', 'street': {'id': 1678131, 'name': 'On or near '}, 'longitude': '-0.129487'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",e25f42a2e9f1d2d065b248e135e5665ba5ec8d6767018750ae310f5369211836,107891040,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510729', 'street': {'id': 1677342, 'name': 'On or near Denman Street'}, 'longitude': '-0.135283'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",a5f5d777525fb4b1d50f660f4a8d53e678a67d992d28e18651bee17b5ea0c5e9,107891015,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511760', 'street': {'id': 1678022, 'name': 'On or near Gerrard Street'}, 'longitude': '-0.131163'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",15632671a95050e576c3cdab452854bb58c39dec1c0b2042061dfde6f74fe0a8,107897411,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509251', 'street': {'id': 1677545, 'name': ""On or near St James's Market""}, 'longitude': '-0.133398'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",99465f3252a26cdc71490884bf1bffb0f3be21b8e0d2f268cb33ca63d6054754,107877970,,2023-01
theft-from-the-person,Force,"{'latitude': '51.500253', 'street': {'id': 1678686, 'name': 'On or near St Margaret Street'}, 'longitude': '-0.126317'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",a11fa2ee2bd5802b3cc6206ab532d49bb09f5e6adf5632563278dc8678e24293,107898088,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",b178d8dc04640300c0405b7bcf0d194def271b60bb9446f43bc090743542adb1,107898719,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",b3075834c64b128078ff249558c6f7c7545bf72777aca610648c775d2c230450,107898802,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512300', 'street': {'id': 1678389, 'name': 'On or near '}, 'longitude': '-0.128388'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",832efb93ddc300ccaeeba3eeda759fd711cda6f20b383f7f3f455087f88cc04b,107898887,,2023-01
theft-from-the-person,Force,"{'latitude': '51.505464', 'street': {'id': 1680353, 'name': 'On or near '}, 'longitude': '-0.114844'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",67f64ec258105f6abe3cf6d1b8bf46b46a8cd487fca6944393003b29062aad27,107898893,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",fae0f845f7ea92e7c91c3e9a17f0d9342e6b43cd8e562628a34460f7b357fe50,107899516,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516623', 'street': {'id': 1677604, 'name': 'On or near '}, 'longitude': '-0.132976'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",c68ffd137fd7c47e03c42599bae92d4601ba94a95ddbb6369857b4239136df3d,107899763,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515753', 'street': {'id': 1676083, 'name': ""On or near John Prince's Street""}, 'longitude': '-0.143092'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",f50fedcb9ce9fedaed5d28576f5ba05632ad085e928298441ed274317a3bd046,107900257,,2023-01
theft-from-the-person,Force,"{'latitude': '51.517436', 'street': {'id': 1679644, 'name': 'On or near Holborn'}, 'longitude': '-0.119976'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",9a439d49dd2a4832b037e8b3e677769abea496970b6d5241d11027a2afc619e1,107900065,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",52aea189ba42381a34a1fd50868d36e6914b8f07eae76a8beb1d80bf46f6474d,107901463,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514365', 'street': {'id': 1675924, 'name': 'On or near Princes Street'}, 'longitude': '-0.143408'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-06'}",46ac0dfae7cca360a5d8cbd7b3ff9810e8e2f5115403fee2e5de81d92f1dc751,107901806,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",a98e0534d5abcf5f8336a26c2f4be4cf92046d02ce98268fc31d0f4a4f0ab673,107900077,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512013', 'street': {'id': 1677575, 'name': 'On or near Winnett Street'}, 'longitude': '-0.133502'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-08'}",e22d8338ca81ae47acacdfccffcf023056bb787a0969c53a8b5ac3afe110b107,107900076,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513848', 'street': {'id': 1678270, 'name': 'On or near Old Compton Street'}, 'longitude': '-0.129593'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",9fd551839214fd4d270565c5c4f390bf1e457b2112533391841478fec70b67ec,107900242,,2023-01
theft-from-the-person,Force,"{'latitude': '51.507466', 'street': {'id': 1681530, 'name': 'On or near Broadwall'}, 'longitude': '-0.108441'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",53f5e41fbb0e2b816abc915d711930984a7849f8df7410c692f8c82c9031b641,107904432,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",68fcbbff073ff094c67052df16fa488c5bccc066380bd4c42248ba90f81e7f53,107904475,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514010', 'street': {'id': 1678889, 'name': 'On or near '}, 'longitude': '-0.124528'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",94c1c216b2d275ca753b6516d1cae0cff887f2e1f8344300719fe84448e54a6b,107891041,,2023-01
theft-from-the-person,Force,"{'latitude': '51.502823', 'street': {'id': 1679478, 'name': 'On or near '}, 'longitude': '-0.119257'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",ff680a77b59615413fd8d179c16f7535824e7aed228e0e1bc8db655dfcb7e9a5,107893373,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510953', 'street': {'id': 1677692, 'name': 'On or near '}, 'longitude': '-0.133012'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d784213fde7b54a8ea085553fa12828f7e1de0db655b8260990717b9c3207186,107882354,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516875', 'street': {'id': 1676380, 'name': 'On or near '}, 'longitude': '-0.141807'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",19197ba29ea90ec4162b8e9fdf41bc850af44078bf25df48de96af38a618a681,107891283,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513150', 'street': {'id': 1676870, 'name': 'On or near Carnaby Street'}, 'longitude': '-0.138845'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",699b79a1270e05bda093b627d75c351e070c09c31b23c776a3151d1a1aab3d6d,107832082,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509944', 'street': {'id': 1678386, 'name': 'On or near '}, 'longitude': '-0.127807'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",2689290a235d58f7d6270c4e48b4e7d3deae5a9096ae66b9bf4b4ed1e16fb887,107844593,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",3e13b9e00c1114e128119619caa2652ba0d0a97086fa957f4506a8d4ae7baa1e,107900435,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",6106a4af20c06ad38e51e17c53567b9f4452d52f1c46f982f23667572f671c1b,107852385,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514684', 'street': {'id': 1676465, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140844'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d8f97adc073c1aeec086ccb52651e48d52832602c25bda658b1dd7b025ebb2aa,107880062,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512117', 'street': {'id': 1679112, 'name': 'On or near Shopping Area'}, 'longitude': '-0.123121'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-05'}",70b2d110a4bdd3fe14a002ae8b2582bf544c2c6c3f3bda369d8db3bd82ed26c8,107860704,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509251', 'street': {'id': 1677545, 'name': ""On or near St James's Market""}, 'longitude': '-0.133398'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",af266f6949f28a25d89e89cf430758cb02d978bd98d47f7d0e232c7d86f22e93,107886187,,2023-01
theft-from-the-person,Force,"{'latitude': '51.496466', 'street': {'id': 1676405, 'name': 'On or near '}, 'longitude': '-0.141499'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",647d948a0288361cf6be44a922d62f411def650fd9568659c935fe990e17661d,107880040,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513753', 'street': {'id': 1678851, 'name': 'On or near Shelton Street'}, 'longitude': '-0.125331'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",5cbbd64f75867c8c12a333746b92cdd3146cd05e21d67787c1e2c99ad05789be,107861094,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513052', 'street': {'id': 1677758, 'name': 'On or near Bourchier Street'}, 'longitude': '-0.132681'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",6568c2579fe24a14c6ef52e3bf60297d3d28797dde5891d85bfc05c3f4de7def,107900603,,2023-01
theft-from-the-person,Force,"{'latitude': '51.496466', 'street': {'id': 1676405, 'name': 'On or near '}, 'longitude': '-0.141499'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",c33448f9cb6d4ae2b0da56158f48543ae7501ddcf6f591414328f654afadec0a,107890463,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514202', 'street': {'id': 1490748, 'name': 'On or near Fleet Street'}, 'longitude': '-0.108450'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",e901e9e67573640569d3cd0ff3415eff726697c1279d24ece5bb02454fdfe3cc,107861613,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510468', 'street': {'id': 1678029, 'name': 'On or near Leicester Square'}, 'longitude': '-0.130769'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",7c0473fc18cd568aceebdc9e829066fd42fd88c322d91ed02641713a26a202fe,107880021,,2023-01
theft-from-the-person,Force,"{'latitude': '51.517516', 'street': {'id': 1677426, 'name': 'On or near Gresse Street'}, 'longitude': '-0.134012'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",4d28cf9c677f9ae7393f59f0d63290010727c66398851a11008d5f5189906328,107880016,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514704', 'street': {'id': 1678048, 'name': 'On or near Manette Street'}, 'longitude': '-0.130826'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",7dfee5bd047e16b28dca2b7068664d18db4fccd7e2d717a63a1dfbe95658ece7,107900601,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510840', 'street': {'id': 1678254, 'name': 'On or near '}, 'longitude': '-0.128984'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",f1aec09f928d7a9d22add706c2dfc32742968f51c925ec8dd8cfcc5cd121f188,107831606,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",fcd81623d461d16ac0b7437b64fad9eee4eee6eb5190debb114d404de910d602,107832221,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",53d765c3a438d8e83e0a92d14663960e92b8d6bfd3725c247a416e84e110892f,107900622,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",bb3a37978f7a9a125485b5d7e533bc9fc07a94d9d55e2cc877f9cbb7304f8694,107832086,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",e69d59cc400be36c32e3975bbd56db787538e402bbcd6b4d8f368078e1c1f446,107845058,,2023-01
theft-from-the-person,Force,"{'latitude': '51.496466', 'street': {'id': 1676405, 'name': 'On or near '}, 'longitude': '-0.141499'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",871ac0042711f1857497a572cc4a3124b2adb52f80092bf77d5d6220b65d4990,107860727,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513918', 'street': {'id': 1675663, 'name': 'On or near Blenheim Street'}, 'longitude': '-0.146986'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",32a46d21da55eac8f50a150a63a07d9d21924ca83b591c03fae7542d6b56d916,107860786,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516166', 'street': {'id': 1677012, 'name': 'On or near '}, 'longitude': '-0.137324'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",fd7632b0294981eab588b23caa3d704197599f26bd18bb11f8b2371de21ba4f3,107877998,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510942', 'street': {'id': 1677925, 'name': 'On or near Leicester Street'}, 'longitude': '-0.131196'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",9c6d881a757e02d1c3ed3550ff4d6b5d138f6c8cb350a8f9d45f6d0d98cef2bd,107878847,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513970', 'street': {'id': 1677442, 'name': 'On or near Wardour Street'}, 'longitude': '-0.134387'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",7f9a87f3693a9526211deb7fb2252320502d601f99b1959fbbae864786522574,107882377,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510468', 'street': {'id': 1678029, 'name': 'On or near Leicester Square'}, 'longitude': '-0.130769'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",3f9651f582f629b1d98fab6070f26dbaa3fd2c477067270d5c019de805c9ea41,107900976,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511502', 'street': {'id': 1677466, 'name': 'On or near Archer Street'}, 'longitude': '-0.134157'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",d81060f76b969f0becbe4337e14f4ed9a408e7729e673d5959b01f25f1999121,107900988,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514195', 'street': {'id': 1675879, 'name': 'On or near Dering Street'}, 'longitude': '-0.145735'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",7045e3d830a3eb2ab9c395490e8b7b52287c4963e54c43d8660865438da3ad18,107892948,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512416', 'street': {'id': 1677661, 'name': 'On or near '}, 'longitude': '-0.133384'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",22b84b12fb30ae0cc0788e12e0b005743317168cd9c29d9f89d0d76cd8971e1b,107855236,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516178', 'street': {'id': 1677833, 'name': 'On or near '}, 'longitude': '-0.131904'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",519d609588aceed85bdd947cebe7cd04516e5bdd1eed6bb966790dc017865be7,107901000,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512300', 'street': {'id': 1678389, 'name': 'On or near '}, 'longitude': '-0.128388'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",f4dae5d906f6f0925e9f520cc8220acd6a8ad56e968a9726becb643fe6df91a7,107857246,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513777', 'street': {'id': 1679100, 'name': 'On or near B402'}, 'longitude': '-0.123456'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",0473ec40f3b2044d07ad643248584bc80100457f6c2c17ab47962068567dec38,107878663,,2023-01
theft-from-the-person,Force,"{'latitude': '51.509158', 'street': {'id': 1677370, 'name': 'On or near '}, 'longitude': '-0.134930'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",997c6e225874d481d873a10874dc7b5cdb88d6a4a32babf2d2d603b2861d6344,107893678,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512379', 'street': {'id': 1678274, 'name': 'On or near '}, 'longitude': '-0.129379'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",3e82d866642b7ef9384dd103e9600688b669b0a9ec1cd106ef176b58eaae3fc1,107878647,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",17565277e37f9588a22cec1a4112a89dada81c0411be43534eb23a49cee80786,107878010,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",472af34856faa20ba0beb1231d9739d05b5e0860a894fae1e975e07d33283e9f,107877973,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",3e396e018bc304ed1186e7d412444bbc01f75cd177b59fa8acc2f6b5088127e4,107831915,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515070', 'street': {'id': 1676927, 'name': 'On or near '}, 'longitude': '-0.138003'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",e67f179a386472e96ce815c9e7edf11b8322ada6e6bb7ca7f4d8e7613f962e02,107833757,,2023-01
theft-from-the-person,Force,"{'latitude': '51.503587', 'street': {'id': 1682040, 'name': 'On or near The Cut'}, 'longitude': '-0.105417'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",250b6862a988594ea014bf553a8fdd9d69a2a4bc68b67f9cf63f8ca290f8465a,107901471,,2023-01
theft-from-the-person,Force,"{'latitude': '51.519092', 'street': {'id': 1679240, 'name': 'On or near Bloomsbury Square'}, 'longitude': '-0.122330'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",8211c875a5e8c6eaa00e58920660e01bc7afe326bb498fe572ee51af005d43d5,107845177,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511200', 'street': {'id': 1677628, 'name': 'On or near '}, 'longitude': '-0.133288'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",2a3db0db14127fecab6c3cd6a587cb59a954280e4efe39f751434fafef53a912,107841270,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514195', 'street': {'id': 1675879, 'name': 'On or near Dering Street'}, 'longitude': '-0.145735'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-05'}",a2906c7209db9a5b868d01c309b973540ec1580d938de97abe49a2cc552717e2,107861599,,2023-01
theft-from-the-person,Force,"{'latitude': '51.508409', 'street': {'id': 1679097, 'name': 'On or near Buckingham Street'}, 'longitude': '-0.123461'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",57ed19268b3f4260654797bbbbee6f5f8517a898d13782cbd2d8db19d3e12d29,107850493,,2023-01
theft-from-the-person,Force,"{'latitude': '51.508409', 'street': {'id': 1679097, 'name': 'On or near Buckingham Street'}, 'longitude': '-0.123461'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",05fe120d6af15468652d9181ca7f002c61bcc62fa861a1b4b3a73b4046f567a8,107858161,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510729', 'street': {'id': 1677342, 'name': 'On or near Denman Street'}, 'longitude': '-0.135283'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",c4d734e4e0c2a88ed9c7d2fe8158f9fcf585d3aff1da51248291dbe82baabbe1,107857272,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514010', 'street': {'id': 1678889, 'name': 'On or near '}, 'longitude': '-0.124528'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",9803c3080288537591d6d5f20972d492e374724a1ea2e219ec2edc296b7e8d70,107852306,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511997', 'street': {'id': 1677958, 'name': 'On or near Macclesfield Street'}, 'longitude': '-0.131355'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",d0ad398044b349d1a33f86798e275875dccf4bd6765caa0d4fa864ea3b4d7794,107853524,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513918', 'street': {'id': 1675663, 'name': 'On or near Blenheim Street'}, 'longitude': '-0.146986'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",c58345b016c11faf55468d29ba5e1179894f6973368401134e69e962f0d84ddd,107901455,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516900', 'street': {'id': 1677808, 'name': 'On or near '}, 'longitude': '-0.132077'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",2738025007227f5f16ae09276623c6c4eddb7e56ee7f35a11900d6c6d828be2f,107850393,,2023-01
theft-from-the-person,Force,"{'latitude': '51.516058', 'street': {'id': 1676584, 'name': 'On or near Market Place'}, 'longitude': '-0.140154'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",85282e00ad8696ecd5990c35aab08d330029b1a1017bc6eb2dee690e7772a801,107891375,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513708', 'street': {'id': 1676706, 'name': 'On or near Little Marlborough Street'}, 'longitude': '-0.140004'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",683bb9b415cd4512f977235a70ca699778d1717957907cd2ef979d42084eb78f,107901468,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514669', 'street': {'id': 1679452, 'name': 'On or near Wild Street'}, 'longitude': '-0.120710'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",855b078407e8501b66711823b4fcebb0a6a352e4dfc8f02b18192e521639e616,107857470,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514012', 'street': {'id': 1677997, 'name': 'On or near '}, 'longitude': '-0.131078'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",5edefcc16df2fe2c1c57571cc50ff3197b47a4b09768c996bbe16bef34b6378b,107881354,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514195', 'street': {'id': 1675879, 'name': 'On or near Dering Street'}, 'longitude': '-0.145735'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",6e4c6cc52865d90b770e09a7317911747586f4a348a5fec22c6460ee9c989500,107883814,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512247', 'street': {'id': 1678100, 'name': 'On or near Gerrard Place'}, 'longitude': '-0.130120'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",91784c7da13465d73bffb40fc69a8cbf01fed55666427b6cf7404243c947e41b,107884296,,2023-01
theft-from-the-person,Force,"{'latitude': '51.512725', 'street': {'id': 1677537, 'name': 'On or near '}, 'longitude': '-0.134121'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-02'}",ff69ff849f5fa3249b179a641dcb01e0259e76a7837e707487953471ef50ad84,107884850,,2023-01
theft-from-the-person,Force,"{'latitude': '51.514777', 'street': {'id': 1679368, 'name': 'On or near Great Queen Street'}, 'longitude': '-0.121859'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-07'}",d3fefe440b9f87dbf796c33e1fa4337bbaea3bb9d522a20599ed954708fb2c50,107901814,,2023-01
theft-from-the-person,Force,"{'latitude': '51.510152', 'street': {'id': 1677738, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-0.132382'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-10'}",8268a04ec8ae1fd40a1da1be3bb46adfa4fa5d949fdbce1b2d4f10c115eb3bcd,107880318,,2023-01
theft-from-the-person,Force,"{'latitude': '51.511790', 'street': {'id': 1677815, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131925'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-01'}",6c4bdde8effcf03d41c8da9a279b5511130ff925d3bea555e36f35c61502786e,107880330,,2023-01
theft-from-the-person,Force,"{'latitude': '51.513019', 'street': {'id': 1678021, 'name': 'On or near Romilly Street'}, 'longitude': '-0.130592'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",8cbaf05b00dd8c6bd7d52e8f9914aa99d77a54a9b2deb48cfe364caf2897b460,107861132,,2023-01
theft-from-the-person,Force,"{'latitude': '51.515470', 'street': {'id': 1677386, 'name': 'On or near Hollen Street'}, 'longitude': '-0.134874'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2023-03'}",0f2a8b125897fe3a63c7c202e5ebd6eb120cea0785266f6191e9497cdb67cb8d,107870674,,2023-01
